model211,1,362.45403145,0.00092367,0.01,0.10695055
model212,1,226.05180444,0.00092367,0.01,0.12553606
model213,1,141.08445695,0.00092367,0.01,0.14738742
model214,1,88.12923271,0.00092367,0.01,0.17309197
model215,1,55.10522328,0.00092367,0.01,0.20334775
model216,1,34.49610751,0.00092367,0.01,0.2389861
model217,1,21.62401851,0.00092367,0.01,0.2809997
model218,1,13.57656145,0.00092367,0.01,0.33057732
model219,1,8.53972756,0.00092367,0.01,0.38914725
model220,1,5.38307951,0.00092367,0.01,0.45843203
model221,1,3.40174913,0.00092367,0.01,0.5405179
model222,1,2.15592578,0.00092367,0.01,0.6379437
model223,1,1.3709663,0.00092367,0.01,0.75381545
model224,1,0.87520897,0.00092367,0.01,0.89195572
model225,1,0.56124381,0.00092367,0.01,1.05709956
model226,1,0.36177976,0.00092367,0.01,1.2551544
model227,1,0.23459888,0.00092367,0.01,1.49354767
model228,1,0.15316967,0.00092367,0.01,1.78169616
model229,1,0.10078651,0.00092367,0.01,2.131646
model230,1,0.06690734,0.00092367,0.01,2.5589532
model231,1,0.04486266,0.00092367,0.01,3.08390699
model232,1,0.03042068,0.00092367,0.01,3.73324527
model233,1,0.02088746,0.00092367,0.01,4.54258271
model234,1,0.01454156,0.00092367,0.01,5.55987937
model235,1,0.0102783,0.00092367,0.01,6.85044082
model236,1,0.00738541,0.00092367,0.01,8.50418973
model237,1,0.00540118,0.00092367,0.01,10.64633186
model238,1,0.00402453,0.00092367,0.01,13.45312991
model239,1,0.00305786,0.00092367,0.01,17.17541454
model240,1,0.00237055,0.00092367,0.01,22.17388549
model241,1,363.10919976,0.00126896,0.01,0.10701523
model242,1,226.53027958,0.00126896,0.01,0.12562502
model243,1,141.43408879,0.00126896,0.01,0.14750978
model244,1,88.38488459,0.00126896,0.01,0.17326034
model245,1,55.29230077,0.00126896,0.01,0.20357946
model246,1,34.6331277,0.00126896,0.01,0.23930509
model247,1,21.72448081,0.00126896,0.01,0.28143901
model248,1,13.65030983,0.00126896,0.01,0.33118256
model249,1,8.59394263,0.00126896,0.01,0.3899815
model250,1,5.42300096,0.00126896,0.01,0.45958258
model251,1,3.431202,0.00126896,0.01,0.54210571
model252,1,2.17770372,0.00126896,0.01,0.64013657
model253,1,1.38711087,0.00126896,0.01,0.7568466
model254,1,0.88721309,0.00126896,0.01,0.89614983
model255,1,0.57020003,0.00126896,0.01,1.06290958
model256,1,0.36848835,0.00126896,0.01,1.26321372
model257,1,0.23964662,0.00126896,0.01,1.50474435
model258,1,0.15698732,0.00126896,0.01,1.79727906
model259,1,0.10369073,0.00126896,0.01,2.15337722
model260,1,0.06913126,0.00126896,0.01,2.58932828
model261,1,0.04657825,0.00126896,0.01,3.12647465
model262,1,0.03175506,0.00126896,0.01,3.79307454
model263,1,0.02193478,0.00126896,0.01,4.62694939
model264,1,0.01537177,0.00126896,0.01,5.67928129
model265,1,0.01094352,0.00126896,0.01,7.02010853
model266,1,0.0079246,0.00126896,0.01,8.74634876
model267,1,0.00584356,0.00126896,0.01,10.99361103
model268,1,0.00439212,0.00126896,0.01,13.95372714
model269,1,0.00336733,0.00126896,0.01,17.90097087
model270,1,0.00263457,0.00126896,0.01,23.23155169
model271,1,363.81977539,0.00174333,0.01,0.10708531
model272,1,227.04934404,0.00174333,0.01,0.12572141
model273,1,141.81348677,0.00174333,0.01,0.1476424
model274,1,88.66239273,0.00174333,0.01,0.17344282
model275,1,55.49544987,0.00174333,0.01,0.20383064
model276,1,34.78198578,0.00174333,0.01,0.23965094
model277,1,21.83367957,0.00174333,0.01,0.28191537
model278,1,13.73052034,0.00174333,0.01,0.33183899
model279,1,8.65295,0.00174333,0.01,0.39088652
model280,1,5.46648702,0.00174333,0.01,0.46083107
model281,1,3.46331539,0.00174333,0.01,0.54382922
model282,1,2.2014752,0.00174333,0.01,0.64251775
model283,1,1.40475588,0.00174333,0.01,0.76013948
model284,1,0.90035224,0.00174333,0.01,0.90070834
model285,1,0.58001976,0.00174333,0.01,1.06922803
model286,1,0.37585809,0.00174333,0.01,1.2719841
model287,1,0.24520419,0.00174333,0.01,1.51693813
model288,1,0.16120121,0.00174333,0.01,1.81426437
model289,1,0.10690558,0.00174333,0.01,2.17708757
model290,1,0.071601,0.00174333,0.01,2.62250679
model291,1,0.04849036,0.00174333,0.01,3.17302974
model292,1,0.03324822,0.00174333,0.01,3.85860081
model293,1,0.02311189,0.00174333,0.01,4.71949537
model294,1,0.01630933,0.00174333,0.01,5.81048788
model295,1,0.01169863,0.00174333,0.01,7.20690796
model296,1,0.00853999,0.00174333,0.01,9.01351562
model297,1,0.00635137,0.00174333,0.01,11.37761625
model298,1,0.0048166,0.00174333,0.01,14.50859444
model299,1,0.00372688,0.00174333,0.01,18.70722582
model300,1,0.0029432,0.00174333,0.01,24.409968
model301,1,364.5904912,0.00239503,0.01,0.10716125
model302,1,227.6124865,0.00239503,0.01,0.12582587
model303,1,142.22522776,0.00239503,0.01,0.14778612
model304,1,88.96366497,0.00239503,0.01,0.17364061
model305,1,55.71608692,0.00239503,0.01,0.20410292
model306,1,34.94373646,0.00239503,0.01,0.24002589
model307,1,21.95240299,0.00239503,0.01,0.28243193
model308,1,13.81778439,0.00239503,0.01,0.33255097
model309,1,8.71719542,0.00239503,0.01,0.39186838
model310,1,5.51387537,0.00239503,0.01,0.46218598
model311,1,3.49834658,0.00239503,0.01,0.54570029
model312,1,2.22743748,0.00239503,0.01,0.64510383
model313,1,1.42405364,0.00239503,0.01,0.76371734
model314,1,0.91474491,0.00239503,0.01,0.90566404
model315,1,0.59079597,0.00239503,0.01,1.07610124
model316,1,0.38396258,0.00239503,0.01,1.28153129
model317,1,0.25133041,0.00239503,0.01,1.53022272
model318,1,0.16585885,0.00239503,0.01,1.83278628
model319,1,0.11046982,0.00239503,0.01,2.20297014
model320,1,0.07434855,0.00239503,0.01,2.65876813
model321,1,0.05062566,0.00239503,0.01,3.22397881
model322,1,0.03492272,0.00239503,0.01,3.93041923
model323,1,0.02443804,0.00239503,0.01,4.82109718
model324,1,0.01737089,0.00239503,0.01,5.95479821
model325,1,0.01255817,0.00239503,0.01,7.41277652
model326,1,0.00924447,0.00239503,0.01,9.30859789
model327,1,0.00693613,0.00239503,0.01,11.80273794
model328,1,0.00530838,0.00239503,0.01,15.12440084
model329,1,0.00414599,0.00239503,0.01,19.60436745
model330,1,0.00330517,0.00239503,0.01,25.72478245
model331,1,365.42650296,0.00329034,0.01,0.10724353
model332,1,228.22351105,0.00329034,0.01,0.12593906
model333,1,142.67212467,0.00329034,0.01,0.14794187
model334,1,89.29078656,0.00329034,0.01,0.17385499
model335,1,55.95576221,0.00329034,0.01,0.20439809
model336,1,35.11953612,0.00329034,0.01,0.24043244
model337,1,22.08151688,0.00329034,0.01,0.28299213
model338,1,13.91275295,0.00329034,0.01,0.33332327
model339,1,8.78717075,0.00329034,0.01,0.39293372
model340,1,5.56553961,0.00329034,0.01,0.46365655
model341,1,3.53658107,0.00329034,0.01,0.54773184
model342,1,2.25581018,0.00329034,0.01,0.64791292
model343,1,1.44517433,0.00329034,0.01,0.76760569
model344,1,0.93052405,0.00329034,0.01,0.91105289
model345,1,0.6026334,0.00329034,0.01,1.08358016
model346,1,0.39288512,0.00329034,0.01,1.29192773
model347,1,0.25809218,0.00329034,0.01,1.5447016
model348,1,0.17101451,0.00329034,0.01,1.85299331
model349,1,0.114428,0.00329034,0.01,2.23123925
model350,1,0.07741085,0.00329034,0.01,2.69842322
model351,1,0.05301518,0.00329034,0.01,3.2797756
model352,1,0.03680489,0.00329034,0.01,4.00919592
model353,1,0.02593585,0.00329034,0.01,4.93273887
model354,1,0.0185761,0.00329034,0.01,6.11367515
model355,1,0.01353945,0.00329034,0.01,7.63990257
model356,1,0.01005341,0.00329034,0.01,9.63488962
model357,1,0.00761165,0.00329034,0.01,12.27396462
model358,1,0.00587999,0.00329034,0.01,15.80874519
model359,1,0.00463617,0.00329034,0.01,20.60403534
model360,1,0.00373114,0.00329034,0.01,27.19391731
model361,1,366.33342955,0.00452035,0.01,0.10733268
model362,1,228.88656771,0.00452035,0.01,0.12606172
model363,1,143.15724983,0.00452035,0.01,0.14811067
model364,1,89.64603814,0.00452035,0.01,0.17408736
model365,1,56.21617393,0.00452035,0.01,0.20471808
model366,1,35.31065369,0.00452035,0.01,0.24087326
model367,1,22.22197319,0.00452035,0.01,0.28359968
model368,1,14.01614347,0.00452035,0.01,0.33416108
model369,1,8.86341937,0.00452035,0.01,0.39408977
model370,1,5.62189368,0.00452035,0.01,0.46525288
model371,1,3.57833618,0.00452035,0.01,0.54993801
model372,1,2.28683825,0.00452035,0.01,0.65096488
model373,1,1.46830848,0.00452035,0.01,0.77183249
model374,1,0.94783909,0.00452035,0.01,0.91691442
model375,1,0.61565031,0.00452035,0.01,1.09172087
model376,1,0.40272019,0.00452035,0.01,1.30325333
model377,1,0.26556576,0.00452035,0.01,1.56048917
model378,1,0.17673042,0.00452035,0.01,1.87505009
model379,1,0.11883143,0.00452035,0.01,2.26213302
model380,1,0.08083072,0.00452035,0.01,2.74181854
model381,1,0.05569505,0.00452035,0.01,3.34092719
model382,1,0.03892558,0.00452035,0.01,4.0956776
model383,1,0.027632,0.00452035,0.01,5.05552689
model384,1,0.01994828,0.00452035,0.01,6.28876856
model385,1,0.01466307,0.00452035,0.01,7.89076173
model386,1,0.01098522,0.00452035,0.01,9.99612833
model387,1,0.00839457,0.00452035,0.01,12.79697269
model388,1,0.00654663,0.00452035,0.01,16.57029799
model389,1,0.00521141,0.00452035,0.01,21.71954507
model390,1,0.00423411,0.00452035,0.01,28.8379255
model391,1,367.3173973,0.00621017,0.01,0.10742928
model392,1,229.60618627,0.00621017,0.01,0.12619465
model393,1,143.683961,0.00621017,0.01,0.14829362
model394,1,90.03191584,0.00621017,0.01,0.17433925
model395,1,56.49918376,0.00621017,0.01,0.205065
model396,1,35.51848291,0.00621017,0.01,0.24135127
model397,1,22.37481978,0.00621017,0.01,0.28425865
model398,1,14.12874747,0.00621017,0.01,0.33507004
model399,1,8.94654246,0.00621017,0.01,0.39534441
model400,1,5.6833969,0.00621017,0.01,0.466986
model401,1,3.62396517,0.00621017,0.01,0.55233426
model402,1,2.32079538,0.00621017,0.01,0.65428146
model403,1,1.49366983,0.00621017,0.01,0.77642841
model404,1,0.96685839,0.00621017,0.01,0.92329206
model405,1,0.62998056,0.00621017,0.01,1.10058514
model406,1,0.41357526,0.00621017,0.01,1.31559633
model407,1,0.27383835,0.00621017,0.01,1.57771205
model408,1,0.18307808,0.00621017,0.01,1.89913928
model409,1,0.12373942,0.00621017,0.01,2.29591647
model410,1,0.08465792,0.00621017,0.01,2.78934073
model411,1,0.05870751,0.00621017,0.01,3.40800115
model412,1,0.04132108,0.00621017,0.01,4.19070257
model413,1,0.02955801,0.00621017,0.01,5.19070725
model414,1,0.02151514,0.00621017,0.01,6.48194206
model415,1,0.01595366,0.00621017,0.01,8.16815879
model416,1,0.01206204,0.00621017,0.01,10.39656101
model417,1,0.00930499,0.00621017,0.01,13.37823059
model418,1,0.0073267,0.00621017,0.01,17.41896606
model419,1,0.00588876,0.00621017,0.01,22.96614942
model420,1,0.00482998,0.00621017,0.01,30.68040534
model421,1,368.38508913,0.00853168,0.01,0.10753396
model422,1,230.38731394,0.00853168,0.01,0.12633869
model423,1,144.25593029,0.00853168,0.01,0.14849192
model424,1,90.45115372,0.00853168,0.01,0.1746123
model425,1,56.80683451,0.00853168,0.01,0.20544114
model426,1,35.74455614,0.00853168,0.01,0.24186966
model427,1,22.5412113,0.00853168,0.01,0.28497348
model428,1,14.25143945,0.00853168,0.01,0.33605634
model429,1,9.03720605,0.00853168,0.01,0.39670626
model430,1,5.75055976,0.00853168,0.01,0.46886798
model431,1,3.67386203,0.00853168,0.01,0.55493753
model432,1,2.35798797,0.00853168,0.01,0.6578865
model433,1,1.52149865,0.00853168,0.01,0.78142717
model434,1,0.98777206,0.00853168,0.01,0.93023365
model435,1,0.64577599,0.00853168,0.01,1.1102411
model436,1,0.42557287,0.00853168,0.01,1.32905427
model437,1,0.28300988,0.00853168,0.01,1.5965106
model438,1,0.1901399,0.00853168,0.01,1.92546388
model439,1,0.12922071,0.00853168,0.01,2.33288488
model440,1,0.08895044,0.00853168,0.01,2.8414219
model441,1,0.06210207,0.00853168,0.01,3.48163367
model442,1,0.04403414,0.00853168,0.01,4.29521341
model443,1,0.03175124,0.00853168,0.01,5.33968523
model444,1,0.0233097,0.00853168,0.01,6.69530401
model445,1,0.01744072,0.00853168,0.01,8.47527635
model446,1,0.01331052,0.00853168,0.01,10.84102063
model447,1,0.01036721,0.00853168,0.01,14.02511963
model448,1,0.00824261,0.00853168,0.01,18.36608403
model449,1,0.00668901,0.00853168,0.01,24.36134216
model450,1,0.00553823,0.00853168,0.01,32.74848379
model451,1,369.54379914,0.01172102,0.01,0.10764738
model452,1,231.23535718,0.01172102,0.01,0.12649481
model453,1,144.87717655,0.01172102,0.01,0.14870685
model454,1,90.90674894,0.01172102,0.01,0.17490831
model455,1,57.14136974,0.01172102,0.01,0.205849
model456,1,35.99055996,0.01172102,0.01,0.2424319
model457,1,22.72242167,0.01172102,0.01,0.28574898
model458,1,14.38518679,0.01172102,0.01,0.3371267
model459,1,9.13614917,0.01172102,0.01,0.39818473
model460,1,5.82395054,0.01172102,0.01,0.470912
model461,1,3.72846696,0.01172102,0.01,0.55776636
model462,1,2.39875974,0.01172102,0.01,0.66180618
model463,1,1.55206562,0.01172102,0.01,0.78686582
model464,1,1.01079523,0.01172102,0.01,0.93779187
model465,1,0.66320931,0.01172102,0.01,1.120764
model466,1,0.43885309,0.01172102,0.01,1.3437351
model467,1,0.29319519,0.01172102,0.01,1.61704053
model468,1,0.1980111,0.01172102,0.01,1.95424976
model469,1,0.13535515,0.01172102,0.01,2.37336778
model470,1,0.09377607,0.01172102,0.01,2.89854572
model471,1,0.06593693,0.01172102,0.01,3.56253904
model472,1,0.04711533,0.01172102,0.01,4.41027161
model473,1,0.03425611,0.01172102,0.01,5.5040483
model474,1,0.02537143,0.01172102,0.01,6.93124322
model475,1,0.01915971,0.01172102,0.01,8.81573109
model476,1,0.01476283,0.01172102,0.01,11.33501498
model477,1,0.01161072,0.01172102,0.01,14.74607447
model478,1,0.00932163,0.01172102,0.01,19.42463696
model479,1,0.00763761,0.01172102,0.01,25.92521179
model480,1,0.0063828,0.01172102,0.01,35.0733793
model481,1,370.80149314,0.01610262,0.01,0.1077703
model482,1,232.15622835,0.01610262,0.01,0.126664
model483,1,145.5521015,0.01610262,0.01,0.14893983
model484,1,91.40199005,0.01610262,0.01,0.17522925
model485,1,57.50525608,0.01610262,0.01,0.20629129
model486,1,36.25835284,0.01610262,0.01,0.24304177
model487,1,22.91985824,0.01610262,0.01,0.28659042
model488,1,14.53106125,0.01610262,0.01,0.33828847
model489,1,9.24419313,0.01610262,0.01,0.39979011
model490,1,5.90420304,0.01610262,0.01,0.47313252
model491,1,3.78827279,0.01610262,0.01,0.56084111
model492,1,2.44349704,0.01610262,0.01,0.66606923
model493,1,1.58567637,0.01610262,0.01,0.79278513
model494,1,1.03617201,0.01610262,0.01,0.94602481
model495,1,0.68247743,0.01610262,0.01,1.13223701
model496,1,0.45357648,0.01610262,0.01,1.35975848
model497,1,0.30452664,0.01610262,0.01,1.63947489
model498,1,0.20680205,0.01610262,0.01,1.98574864
model499,1,0.14223586,0.01610262,0.01,2.41773345
model500,1,0.09921426,0.01610262,0.01,2.96125433
model501,1,0.07028069,0.01610262,0.01,3.65152039
model502,1,0.05062457,0.01610262,0.01,4.53707442
model503,1,0.03712558,0.01610262,0.01,5.68559242
model504,1,0.02774764,0.01610262,0.01,7.19247045
model505,1,0.02115335,0.01610262,0.01,9.193639
model506,1,0.01645793,0.01610262,0.01,11.88482969
model507,1,0.0130714,0.01610262,0.01,15.55074637
model508,1,0.01059707,0.01610262,0.01,20.60951941
model509,1,0.00876577,0.01610262,0.01,27.6808535
model510,1,0.00739315,0.01610262,0.01,37.69105801
model511,1,372.16687606,0.02212216,0.01,0.1079035
model512,1,233.15639781,0.02212216,0.01,0.12684739
model513,1,146.28553028,0.02212216,0.01,0.14919239
model514,1,91.94048868,0.02212216,0.01,0.17557723
model515,1,57.90120833,0.02212216,0.01,0.20677097
model516,1,36.54998514,0.02212216,0.01,0.24370337
model517,1,23.13507783,0.02212216,0.01,0.28750353
model518,1,14.69025198,0.02212216,0.01,0.33954968
model519,1,9.36225227,0.02212216,0.01,0.40153366
model520,1,5.9920254,0.02212216,0.01,0.47554535
